26582;137
30461;111
26574;113
30424;115
29495;123
26615;122
30599;123
30240;111
26601;117
30347;114
31597;121
27200;124
30887;127
29412;125
26743;124
33501;134
30766;135
28291;129
29187;134
30503;144
26794;128
32056;136
30744;126
27106;141
29742;138
30677;141
27203;156
29379;140
30987;149
27200;142
31218;140
30959;136
27170;140
27185;137
32957;156
35410;149
29325;161
29411;132
29331;129
34729;252
27634;130
27294;123
27617;129
27388;126
31996;132
27448;130
27423;134
32159;144
27596;134
27489;135
33570;139
27143;131
27916;140
29669;141
27323;132
30633;135
31109;143
27266;135
27556;144
29720;141
27121;138
30735;138
31396;142
27612;139
27450;178
30897;130
27530;138
30969;127
30901;138
27419;132
30366;156
27375;139
30679;144
27602;141
30462;129
29964;134
27273;134
30855;130
29811;139
33284;135
35876;153
27517;137
27671;137
27746;181
32542;138
27620;135
28027;133
31406;137
29352;168
28017;141
27849;148
31632;147
27746;128
31117;128
27718;130
27909;119
30180;131
27825;126
27821;128
30314;126
27853;124
27916;135
30280;136
28001;145
27717;134
30391;148
29957;135
27849;144
27911;173
30554;141
27824;144
30236;138
30231;136
27688;143
30272;140
32487;192
27050;140
27454;145
30446;152
27421;140
30756;153
31100;118
27417;122
32425;182
28275;132
27025;127
29513;131
29493;128
27109;123
31295;126
29742;128
27111;118
29663;124
29852;121
27390;135
30957;128
31447;137
27587;137
27298;139
31154;138
30891;133
27520;131
30488;152
32904;130
27356;134
27318;134
31500;139
27315;146
27277;132
33342;133
27075;135
27195;130
31482;137
27393;141
27003;157
32500;144
27324;130
27250;137
30851;162
27739;134
27094;127
32549;132
27217;131
27122;143
32488;152
27072;138
27021;180
32315;164
27004;142
26972;138
32012;143
26809;145
27084;140
30751;142
29654;161
26979;140
30876;142
30517;149
27232;150
32865;141
27201;139
31148;144
26951;138
31444;142
27725;139
27034;132
31605;136
27406;140
27591;137
32880;141
27699;141
27805;164
31377;140
29787;143
27679;148
31482;154
28383;204
28521;150
31724;161
27899;152
27690;157
31553;156
27647;153
27829;157
37779;150
26942;144
26875;123
36069;126
28799;126
34050;132
29461;129
29344;131
29201;186
28937;185
29077;179
28867;137
29022;136
32589;127
28669;173
27285;134
31387;142
29093;167
28067;187
30779;145
27110;137
26983;140
30743;140
27150;134
29865;142
29827;134
27355;152
30208;136
30328;131
27154;124
30316;131
30363;135
27150;131
30534;146
29779;147
27223;133
30087;140
29439;142
27334;140
30151;160
27513;152
29901;140
27366;143
30334;143
30470;148
28168;181
28528;162
31591;208
27207;139
32521;135
27077;134
29647;136
27255;137
32316;133
27467;137
27231;131
34260;136
27230;138
27078;135
29622;131
26891;141
30669;115
30100;119
26946;117
30490;131
29499;120
26856;123
30661;143
29650;127
26900;117
29599;120
29436;116
26783;121
30435;118
27107;120
32522;121
26987;138
27016;130
31794;125
26809;129
28873;133
31696;133
27509;135
27493;139
33419;137
27730;141
28160;191
31156;135
29179;134
28073;133
30846;131
27971;128
27892;134
31716;133
29069;167
27934;132
31443;133
27899;130
27639;129
31010;124
27823;133
31623;128
30281;143
29201;130
28949;134
30979;138
27203;127
27122;123
29720;125
29628;125
27099;128
30892;120
30420;157
27140;131
29460;131
29809;123
27160;120
29713;120
32253;121
26972;117
27062;118
32915;117
26864;116
27026;113
31503;117
26999;121
27100;116
30714;127
27374;130
31151;127
30950;122
32179;157
27811;145
29514;154
33153;161
27871;206
28078;142
27916;145
31004;198
34133;142
27521;166
27750;148
27792;148
31832;186
28383;137
28113;139
31318;145
28219;196
29085;213
30269;175
28278;155
29604;152
39616;137
27301;144
27628;142
27702;157
27391;150
29917;140
30061;145
27766;146
33668;134
27811;131
31216;135
27673;154
31022;134
28333;141
33171;148
27428;130
30120;138
27278;150
32138;135
29035;136
27493;131
31914;135
27768;130
27407;132
31986;130
27175;133
27334;143
29701;139
31003;137
27029;135
27227;140
30927;149
27494;145
27054;137
32065;150
27165;144
27528;148
29905;147
32254;137
27199;131
30800;133
27072;129
29658;132
34487;133
29410;131
29398;133
29503;133
29253;134
29418;141
32489;139
29395;145
29356;136
31632;140
29322;138
29404;140
31894;138
29449;144
29271;137
31950;138
30080;145
29014;137
33802;145
27165;120
29521;114
27100;124
31696;119
27024;121
34475;143
27671;119
30445;122
27500;119
29705;125
27455;125
31175;122
30966;127
28925;131
27524;130
33530;159
27679;136
28490;131
31258;122
27908;121
27747;119
30749;117
27869;122
30141;124
30011;126
27628;125
30843;112
30494;116
27429;107
29617;108
30990;114
26985;112
30494;108
27105;116
32913;112
27091;116
27038;111
32643;125
27028;116
32763;124
30913;116
27377;116
26599;114
29053;122
26719;122
33662;179
28514;136
27375;126
29495;139
29779;120
27317;123
30022;124
29739;127
27207;126
30555;117
33467;235
32334;129
28783;141
29312;131
27427;125
30018;128
32089;131
27335;130
27472;132
29466;130
27202;134
30678;137
27497;138
30528;136
27459;127
30291;121
31855;127
27560;128
27756;139
29648;140
27383;127
30146;126
29818;124
27264;123
30045;126
31074;163
30338;130
29278;135
33223;172
28336;238
28392;147
33713;125
27866;116
27615;126
35415;116
26726;117
26799;122
30938;120
26742;112
30802;129
30469;121
26951;122
30093;124
30675;121
26989;125
30938;121
26902;124
30340;130
26769;119
30575;137
29484;120
26810;120
30260;122
30769;126
35499;133
27650;134
27616;135
27736;132
28886;135
31290;133
29213;132
28823;132
31201;128
29329;127
27605;128
30022;129
29632;130
27522;130
29885;130
29601;131
29502;133
32020;132
29412;132
29344;129
33212;132
29327;129
29547;130
33561;131
29656;129
29415;130
30999;128
26682;121
29680;119
26653;118
30642;117
26939;123
30275;135
30525;135
26625;129
30820;130
30421;132
26705;131
30594;142
29706;136
26995;133
30796;142
30968;134
26995;131
29374;131
31105;129
26906;127
30778;134
30989;131
26942;132
26826;126
29323;129
26967;127
32238;132
26931;130
30314;155
26661;130
38383;156
27314;158
27134;132
27093;131
29818;133
27303;130
29859;130
33835;137
31560;148
27543;144
28044;166
30777;147
28032;144
34292;160
26970;147
29164;145
34415;147
27335;164
29372;146
31099;159
28125;155
27603;149
31199;144
26899;147
27303;150
31414;156
26849;155
28241;145
31281;144
27285;171
33296;147
26988;161
30591;160
26978;136
30814;142
27167;133
31193;207
30607;139
27050;134
30540;133
26965;142
32244;137
27061;137
26986;138
32741;144
26909;135
26847;137
31707;136
26837;144
27010;141
32140;141
26952;171
26938;143
32135;136
27472;139
32876;136
30875;136
27162;142
27159;142
30869;146
27786;144
27790;153
30161;146
28497;146
27247;149
32254;149
27106;145
27088;147
32023;148
27070;142
27343;145
31220;139
33005;125
28207;118
28934;119
29007;126
28893;121
28839;124
30072;125
27749;128
32473;128
31788;130
27796;133
27994;134
31142;134
29070;139
29125;131
29947;130
27106;124
31600;124
31172;122
27392;127
27364;129
30616;139
27649;127
32694;126
31291;129
27397;126
31387;138
31102;131
32895;136
27168;125
32498;126
27977;131
27799;125
34432;129
27188;126
27130;121
31262;128
33373;139
27767;131
27148;122
30532;152
27221;122
27369;123
34767;141
27493;135
28693;141
29777;125
28022;132
33105;201
30373;159
32952;138
27899;129
30967;134
27653;133
27485;128
30292;151
27742;133
30876;125
30681;134
27506;128
27782;129
30792;135
27666;131
27372;124
30257;126
27364;122
30752;113
30654;116
27572;116
27475;116
30943;121
27766;121
30190;116
27306;117
29889;125
27460;118
31764;132
31288;138
27620;130
28050;130
31050;135
27747;128
27899;135
30058;139
27443;122
27911;132
33569;132
27948;126
27929;127
31552;123
27877;122
27755;125
30035;125
27652;140
27657;127
31199;124
27630;133
27247;130
31063;132
27255;141
29749;139
31136;126
27233;121
27260;119
31888;128
27281;124
27351;138
31257;147
30892;124
27369;125
29898;127
30939;127
27227;134
30710;125
30555;123
27515;127
27651;138
32510;128
27197;125
27221;142
32267;124
27398;131
27572;143
29967;136
27518;139
31507;127
30939;125
27414;126
31715;211
33064;136
28796;207
27701;136
33137;139
27403;140
27845;140
31530;138
29381;137
28612;141
31439;155
27187;143
27277;182
31207;141
31023;137
27425;137
30187;141
29850;151
29324;138
29520;138
32573;137
29129;154
29271;137
32571;148
28161;136
27273;137
29903;136
27274;135
30940;125
29482;124
28350;131
30470;129
30768;127
28403;127
28293;127
31653;126
28590;127
27326;129
32923;132
27783;140
27365;125
30549;124
27232;126
29876;124
31217;129
27286;127
31166;125
27099;125
32132;130
27288;124
27425;126
31094;128
29255;128
27610;130
30656;129
27250;127
30063;129
30716;146
27477;132
29826;129
31452;236
29590;132
26861;129
30795;130
33666;141
27458;137
32594;134
27128;121
27023;119
31906;134
27493;129
27278;131
31864;122
26850;123
29972;128
30852;129
27077;127
31111;137
30856;126
27006;123
29533;128
26875;124
33124;127
27429;139
27468;139
29905;132
27386;175
29858;138
31064;155
27110;139
30618;142
30866;147
27074;140
30612;140
33231;143
27340;156
27977;140
31503;140
27150;190
27343;146
29990;143
27423;141
33261;148
27223;139
31200;138
27245;141
30583;138
27210;131
27428;147
29683;136
27451;139
31223;136
30456;139
27092;145
30562;138
29477;128
27587;139
27458;130
27343;146
33206;128
27411;140
27332;130
30696;132
27665;178
30728;186
32901;144
28717;216
28066;195
34267;156
29796;139
30087;139
29875;139
29761;139
29684;142
33022;147
35890;136
26992;136
27465;137
29667;138
27168;122
31196;124
27561;123
31494;125
31054;126
27151;128
29904;129
30397;130
27106;132
29649;189
30358;132
27221;144
32784;140
29090;137
31653;149
28984;141
29031;140
31709;138
27195;137
27165;140
33398;123
30610;120
26999;122
29794;126
26911;129
30638;128
29915;147
27077;131
31112;132
29457;134
27172;147
31292;138
27138;140
29888;140
26969;144
30908;148
27185;148
27139;144
31674;148
26924;142
27023;157
32073;141
27050;138
27196;138
30401;138
27129;136
29907;137
27231;143
32087;137
27132;136
27175;143
32183;146
27340;147
35024;147
28848;193
28275;139
28819;153
33168;182
27961;141
28754;134
31226;133
29130;133
27160;134
30571;198
35891;132
29107;140
29102;142
29069;137
28895;141
32947;147
29062;148
29017;140
32279;148
29271;146
29085;146
31399;144
29146;145
29084;141
32876;216
29139;158
35070;153
27938;165
27542;146
28088;143
30751;144
30651;185
27624;151
28124;149
30055;168
27536;151
30326;151
29934;157
27565;148
31539;141
35481;138
28668;148
28217;170
27190;145
27366;145
29929;145
31042;145
27726;147
28516;148
31021;143
28094;173
33882;145
29329;155
29375;214
29601;160
31339;147
27669;163
32634;142
27233;162
31527;138
27347;137
30250;141
27388;145
30790;142
27573;138
30579;136
27361;191
29298;139
32406;140
29331;136
29092;149
32378;138
27548;138
27820;147
30536;143
27681;137
31568;135
28957;134
28746;133
27422;149
30135;136
27319;135
29781;132
30301;145
27342;135
27517;133
29778;135
27874;137
31028;177
31053;140
27720;135
34567;136
27467;134
31467;132
27193;140
29827;135
27022;135
29579;135
26837;142
33296;133
27405;132
27244;130
30041;132
27531;128
30017;125
31460;124
27780;128
27524;139
31358;128
28371;123
27312;114
29947;114
27354;133
29482;118
30223;117
26896;114
29524;114
30437;115
26925;123
29701;115
30520;115
26724;116
30602;128
29439;130
26880;118
30789;119
30262;128
26922;117
31744;130
30541;134
26586;118
30082;116
26506;117
31597;127
26658;116
26489;116
29371;117
26595;118
30247;131
30859;135
26742;119
29164;117
29320;119
26563;120
29904;117
30021;118
26549;117
30017;118
29212;121
26399;118
30538;117
30078;126
26451;119
30635;120
29716;117
27225;117
31027;114
30498;127
27257;114
27232;118
31739;116
27075;120
27282;116
33131;134
27599;120
27672;121
31031;120
30019;130
27484;119
30065;123
29992;132
27580;128
30226;143
29525;187
27420;154
27812;133
30217;221
27658;144
27544;131
30104;135
32306;152
27008;144
29660;131
27352;140
27125;129
32445;124
26877;127
27060;126
31402;172
37306;188
33899;180
29763;134
35940;136
28353;136
28551;139
27513;139
26957;136
31171;140
27158;149
29930;137
28451;186
31175;138
28938;141
27558;216
33075;138
29129;142
29187;140
32055;138
29372;136
27791;137
30802;137
29792;151
29910;133
30387;134
27458;137
32446;141
27867;277
29810;135
27174;139
33342;139
27670;144
35030;146
30080;142
30256;139
30120;137
32995;136
29998;141
30048;137
33810;137
29787;138
30276;139
30260;153
33647;147
26885;137
32006;141
27429;139
27276;139
30020;418
31992;137
28077;138
28020;136
30204;147
28003;142
31239;135
32992;132
29459;133
29641;134
33310;238
29563;129
29367;126
30504;127
27781;127
27550;130
32308;128
32062;170
27995;130
27352;130
31482;128
27591;129
31011;128
27951;131
29811;129
30967;129
29551;127
27569;130
33454;131
27254;129
28572;129
30600;185
27448;138
27339;139
27527;133
29892;136
27442;135
29845;125
30663;129
27142;125
27212;127
31972;127
27193;130
27012;127
32480;140
27330;128
27425;132
33543;137
26925;138
27101;128
30413;132
26987;131
30378;139
31188;136
27049;131
30843;173
30806;137
26819;131
29657;131
30822;130
26776;138
29520;131
30912;134
26730;130
30933;138
29763;132
27390;138
30641;137
27124;134
30970;134
27015;148
31065;133
31153;143
26997;136
29630;144
30609;142
27023;138
29615;136
30524;154
26782;135
30270;141
31168;156
27078;125
34160;181
27889;141
27964;125
28324;150
31545;131
28394;130
29759;165
32028;121
27342;178
27322;129
29973;124
27278;148
30186;138
32580;131
29272;142
27018;147
30427;172
27105;150
31483;147
27284;150
29847;250
27426;148
27918;199
32803;142
28314;142
27424;143
33515;144
27911;141
29148;148
32017;148
29412;142
30199;143
33077;139
29902;149
29459;139
27911;141
29175;156
27627;142
32200;140
29051;140
28043;139
32099;145
29399;143
29749;141
31750;143
29624;146
29311;154
32105;141
29749;142
29557;144
31893;142
29331;142
28600;141
28766;141
31360;145
29249;142
28960;145
32301;147
28118;159
29111;150
31539;139
29605;141
27703;146
30307;150
29337;143
29401;149
31295;148
29050;147
28914;141
30378;166
31393;140
27367;144
30912;141
29127;140
28832;139
31304;145
29230;153
28980;143
31541;143
29833;142
29684;138
34342;220
27965;139
28809;144
31717;146
28933;143
28000;143
32073;147
28513;144
27948;140
31571;145
28307;151
28302;148
28310;143
30685;144
29753;215
29123;144
35233;142
29613;150
28311;142
28072;141
31456;144
27239;137
31263;144
27398;159
27432;138
36012;141
27599;148
28075;201
35389;203
29026;183
33038;149
27913;247
27683;173
28007;148
33474;205
28998;197
28394;148
33148;160
27295;177
27781;151
32832;153
27678;147
27894;132
27662;136
30150;157
26970;132
31369;137
28679;157
27621;141
31521;161
33808;135
27361;135
27255;132
29958;135
27246;134
29909;135
30795;129
27393;126
29767;140
30324;143
27110;132
